home_point_diff,away_point_diff,point_diff_advantage,home_off_vs_away_def,away_off_vs_home_def,yards_advantage,home_rolling_win_pct,home_rolling_points,away_rolling_win_pct,away_rolling_points,rolling_win_advantage,rolling_point_diff_advantage,home_ARI,home_ATL,home_BAL,home_BUF,home_CAR,home_CHI,home_CIN,home_CLE,home_DAL,home_DEN,home_DET,home_GB,home_HOU,home_IND,home_JAX,home_KC,home_LA,home_LAC,home_LV,home_MIA,home_MIN,home_NE,home_NO,home_NYG,home_NYJ,home_PHI,home_PIT,home_SEA,home_SF,home_TB,home_TEN,home_WAS,away_ARI,away_ATL,away_BAL,away_BUF,away_CAR,away_CHI,away_CIN,away_CLE,away_DAL,away_DEN,away_DET,away_GB,away_HOU,away_IND,away_JAX,away_KC,away_LA,away_LAC,away_LV,away_MIA,away_MIN,away_NE,away_NO,away_NYG,away_NYJ,away_PHI,away_PIT,away_SEA,away_SF,away_TB,away_TEN,away_WAS
0,0,0,-0.9262254,0.9262254,-0.9262254,-0.39678841136559295,-0.5254598238311374,1.1300711314803853,1.8267006147196116,-1.1249305563933945,-0.8939893704045434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.76887,-1.76887,1.76887,1.9067748683617196,2.109986605244759,1.1300711314803853,-0.029472293866131302,0.565516807825525,1.0787250390456524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.37258136,0.37258136,-0.37258136,-0.39678841136559295,-0.7059698532198974,1.1300711314803853,1.717513973038097,-1.1249305563933945,-1.4685663828657656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.9251766,-0.9251766,0.9251766,0.3710660152101778,1.1352324465454544,-0.39742341551902155,-0.6845921439552174,0.565516807825525,0.5616057278305525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,-1.7999582,1.7999582,-1.7999582,-1.1646428379413638,0.016070264335142616,-0.39742341551902155,0.5164609145414402,-0.5614481016537546,-0.8748368033225028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.5538715,-0.5538715,0.5538715,-0.39678841136559295,-0.9225818884864092,-0.39742341551902155,-1.2669208995899601,0.0020343530858852954,0.6956736974048378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,-1.9174513,1.9174513,-1.9174513,-0.39678841136559295,-1.8973360471857132,0.3663238579806817,0.9532074812674971,-0.5614481016537544,-0.9131419374865842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.51531005,-0.51531005,0.51531005,0.3710660152101778,1.3518444818119664,-1.161170689018725,0.0797143478153826,1.128999262565165,0.5616057278305525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.61461824,-0.61461824,0.61461824,-0.39678841136559295,-0.16443976505361738,0.3663238579806817,1.426349595220726,-0.5614481016537544,-0.6067008641739323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,-1.0324141,1.0324141,-1.0324141,0.3710660152101778,1.8211705582227427,1.8938184049800886,1.8630961619467836,-1.1249305563933945,-0.5875482970918915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.22946449,0.22946449,-0.22946449,-1.1646428379413638,-1.0308879061196654,-1.161170689018725,0.043318800588211304,0.0020343530858852954,-0.08958155295883238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.019557,-1.019557,1.019557,-1.1646428379413638,0.16047828784615073,0.3663238579806817,2.0450738980826406,-1.1249305563933942,-1.142972742471073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.057447307,-0.057447307,0.057447307,0.3710660152101778,1.1713344524232063,-1.9249179625184285,-0.9029654273182458,1.6924817173048048,1.6149969173427927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.8258351,-0.8258351,0.8258351,1.9067748683617196,0.5937023583791745,0.3663238579806817,-1.0485476162269316,1.128999262565165,1.308555844030141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.30624354,0.30624354,-0.30624354,-0.39678841136559295,-0.1283377591758655,-0.39742341551902155,0.043318800588211304,0.0020343530858852954,0.19770695327177856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.14000928,0.14000928,-0.14000928,-0.39678841136559295,0.016070264335142616,1.1300711314803853,0.00692325336104,-1.1249305563933945,-1.296193279127399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,-0.5568756,0.5568756,-0.5568756,-1.1646428379413638,-0.5254598238311374,0.3663238579806817,0.00692325336104,-1.1249305563933942,-1.3344984132914806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.1365371,-1.1365371,1.1365371,1.9067748683617196,3.156944775699566,1.1300711314803853,1.244371859084869,0.565516807825525,1.3468609781942227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.57580096,0.57580096,-0.57580096,1.1389204417859489,0.12437628196839887,0.3663238579806817,-0.21145003000198848,0.5655168078255254,0.4658428924203489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.24437486,0.24437486,-0.24437486,0.3710660152101778,-0.7420718590976493,1.1300711314803853,2.0814694453098115,-0.5614481016537547,-1.1621253095531139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0.14484207,-0.14484207,0.14484207,0.3710660152101778,1.8933745699782463,1.8938184049800886,2.591007106490212,-1.1249305563933945,-1.5834817853580097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.30998966,-0.30998966,0.30998966,0.3710660152101778,1.4962525053229745,0.3663238579806817,1.4991406896750685,0.0020343530858852954,0.1785543861897379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.9481792,0.9481792,-0.9481792,-1.1646428379413638,-0.5615618297088892,0.3663238579806817,1.0259985757218404,-1.1249305563933942,-0.6450059983380138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.30674195,0.30674195,-0.30674195,1.9067748683617196,1.6406605288339826,0.3663238579806817,-0.5026144078193602,1.128999262565165,0.9063519353072859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.9651089,-0.9651089,0.9651089,1.9067748683617196,2.9042307345553025,1.8938184049800886,2.0814694453098115,0.0020343530858852954,0.31262235576402303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.6899053,-0.6899053,0.6899053,1.1389204417859489,0.3770903231126626,0.3663238579806817,1.2807674063120402,0.5655168078255254,-0.2428020896151583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.50321454,0.50321454,-0.50321454,0.3710660152101778,1.4962525053229745,1.8938184049800886,2.336238275900011,-1.1249305563933945,-0.5492431629278102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0.19620728,-0.19620728,0.19620728,1.9067748683617196,1.7128645405894862,1.8938184049800886,2.4818204648086977,0.0020343530858852954,-0.07042898587679172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0.35193038,-0.35193038,0.35193038,1.1389204417859489,0.3770903231126626,1.8938184049800886,2.591007106490212,-0.5614481016537544,-1.9856856940808654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.97651106,0.97651106,-0.97651106,1.9067748683617196,2.471006664022279,1.1300711314803853,0.5528564617686115,0.565516807825525,1.4043186794403448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.6878558,0.6878558,-0.6878558,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.6008672,1.6008672,-1.6008672,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1.3457962,-1.3457962,1.3457962,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0.11283295,-0.11283295,0.11283295,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0.38948277,-0.38948277,0.38948277,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.087605,1.087605,-1.087605,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,-0.5158878,0.5158878,-0.5158878,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.15216711,0.15216711,-0.15216711,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,-1.6179124,1.6179124,-1.6179124,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.68569654,0.68569654,-0.68569654,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.51138616,-0.51138616,0.51138616,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.2808753,-1.2808753,1.2808753,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.9610638,0.9610638,-0.9610638,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.4167814,1.4167814,-1.4167814,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.8594067,-1.8594067,1.8594067,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.44590992,0.44590992,-0.44590992,-0.012861198077707576,-0.16443976505361738,-0.015549778769169947,-0.17505448277481717,0.0020343530858852954,0.02533384953341196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.6117278,-0.6117278,0.6117278,-1.1646428379413638,-0.9947859002419136,-1.161170689018725,-1.922040749679046,0.0020343530858852954,0.7722839657330006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0.12569734,-0.12569734,0.12569734,-0.39678841136559295,-0.9225818884864092,1.1300711314803853,1.7903050674924397,-1.1249305563933945,-2.0622959624090282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,-1.3046798,1.3046798,-1.3046798,-0.39678841136559295,-0.056133747420361126,0.3663238579806817,-0.5026144078193602,-0.5614481016537544,0.3700800570101452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.0677328,-1.0677328,1.0677328,-0.39678841136559295,0.7020083760124307,-1.161170689018725,0.6620431034501261,0.5655168078255253,0.5233005936664711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.034472,2.034472,-2.034472,-0.39678841136559295,0.16047828784615073,0.3663238579806817,-0.21145003000198848,-0.5614481016537544,-0.24280208961515837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.0334138,1.0334138,-1.0334138,-1.9324972645171348,-1.3919079648971855,-0.39742341551902155,0.3708787256327543,-1.1249305563933945,-1.640939486604132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.8738289,1.8738289,-1.8738289,0.3710660152101778,0.12437628196839887,0.3663238579806817,0.9168119340403258,0.0020343530858852954,-0.932294504568625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.0835885,1.0835885,-1.0835885,-0.39678841136559295,-1.3558059590194333,-1.161170689018725,-1.7036674663160174,0.5655168078255253,0.0444864166154528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.11081071,-0.11081071,0.11081071,-0.39678841136559295,-0.056133747420361126,-0.39742341551902155,0.6256475562229541,0.0020343530858852954,0.006181282451371217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,-0.8749866,0.8749866,-0.8749866,-0.39678841136559295,0.44929433486816633,-0.39742341551902155,1.0623941229490117,0.0020343530858852954,0.06363898369749343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.17999986,-0.17999986,0.17999986,0.3710660152101778,0.052172270212894487,-1.161170689018725,0.7348341979044687,1.128999262565165,1.3660135452762634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.1751877,-1.1751877,1.1751877,1.9067748683617196,1.4240484935674707,-1.9249179625184285,-0.8665698800910745,2.8194466267840848,1.9405905577374856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.99996775,0.99996775,-0.99996775,1.9067748683617196,0.44929433486816633,0.3663238579806817,1.4991406896750685,1.128999262565165,-0.2619546566971991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.49981722,-0.49981722,0.49981722,1.1389204417859489,-0.020031741542609255,-0.39742341551902155,0.44366982008709693,1.128999262565165,1.0787250390456524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.36605752,-0.36605752,0.36605752,0.3710660152101778,0.016070264335142616,0.3663238579806817,0.2980876311784117,0.0020343530858852954,1.0212673377995303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.38742623,-0.38742623,0.38742623,0.3710660152101778,0.7742123877679344,-1.9249179625184285,0.334483178405583,1.6924817173048048,1.8831328564913632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.5328813,0.5328813,-0.5328813,-1.1646428379413638,1.1713344524232063,0.3663238579806817,-0.9757565217725884,-1.1249305563933942,-0.10873412004087318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.2833347,-1.2833347,1.2833347,0.3710660152101778,0.16047828784615073,-0.39742341551902155,-0.46621886059218887,0.565516807825525,0.8488942340611635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
