season,week,home_team,away_team,home_score,away_score,home_win,home_point_diff,away_point_diff,point_diff_advantage,home_off_vs_away_def,away_off_vs_home_def,yards_advantage,home_rolling_win_pct,home_rolling_points,away_rolling_win_pct,away_rolling_points,rolling_win_advantage,rolling_point_diff_advantage,home_ARI,home_ATL,home_BAL,home_BUF,home_CAR,home_CHI,home_CIN,home_CLE,home_DAL,home_DEN,home_DET,home_GB,home_HOU,home_IND,home_JAX,home_KC,home_LA,home_LAC,home_LV,home_MIA,home_MIN,home_NE,home_NO,home_NYG,home_NYJ,home_PHI,home_PIT,home_SEA,home_SF,home_TB,home_TEN,home_WAS,away_ARI,away_ATL,away_BAL,away_BUF,away_CAR,away_CHI,away_CIN,away_CLE,away_DAL,away_DEN,away_DET,away_GB,away_HOU,away_IND,away_JAX,away_KC,away_LA,away_LAC,away_LV,away_MIA,away_MIN,away_NE,away_NO,away_NYG,away_NYJ,away_PHI,away_PIT,away_SEA,away_SF,away_TB,away_TEN,away_WAS
2022,6,NO,CIN,26.0,30.0,0,0,0,0,-6.9917297,6.9917297,-6.9917297,0.4,23.0,0.4,21.6,0.0,-6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,NYG,BAL,24.0,20.0,1,0,0,0,3.8421402,-3.8421402,3.8421402,0.8,20.6,0.6,27.6,0.20000000000000007,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,PIT,TB,20.0,18.0,1,0,0,0,-1.9469452,1.9469452,-1.9469452,0.2,15.4,0.6,20.6,-0.39999999999999997,-14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,6,LA,CAR,24.0,10.0,1,0,0,0,-1.7305374,1.7305374,-1.7305374,0.4,16.0,0.2,18.6,0.2,-1.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,SEA,ARI,19.0,9.0,1,0,0,0,0.6445198,-0.6445198,0.6445198,0.4,25.4,0.4,21.0,0.0,-1.8000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,KC,BUF,20.0,24.0,0,0,0,0,-4.5180016,4.5180016,-4.5180016,0.8,31.8,0.8,30.4,0.0,-11.399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,PHI,DAL,26.0,17.0,1,0,0,0,3.3582458,-3.3582458,3.3582458,1.0,27.0,0.8,18.6,0.19999999999999996,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,LAC,DEN,19.0,16.0,1,0,0,0,3.355011,-3.355011,3.355011,0.6,24.4,0.4,15.0,0.19999999999999996,-1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,ARI,NO,42.0,34.0,1,0,0,0,1.4659119,-1.4659119,1.4659119,0.4,18.6,0.2,22.8,0.2,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022,7,BAL,CLE,23.0,20.0,1,0,0,0,-5.534622,5.534622,-5.534622,0.4,26.8,0.2,24.4,0.2,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,CAR,TB,21.0,3.0,1,0,0,0,-2.6134949,2.6134949,-2.6134949,0.2,15.8,0.4,20.4,-0.2,-8.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,7,CIN,ATL,35.0,17.0,1,0,0,0,9.535759,-9.535759,9.535759,0.6,23.6,0.6,24.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,DAL,DET,24.0,6.0,1,0,0,0,2.998661,-2.998661,2.998661,0.8,21.4,0.2,28.0,0.6000000000000001,11.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,JAX,NYG,17.0,23.0,0,0,0,0,0.86727524,-0.86727524,0.86727524,0.4,23.2,0.8,21.2,-0.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,7,TEN,IND,19.0,10.0,1,0,0,0,-1.7931252,1.7931252,-1.7931252,0.6,19.2,0.6,16.6,0.0,-0.8000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,WAS,GB,23.0,21.0,1,0,0,0,0.9993706,-0.9993706,0.9993706,0.2,14.8,0.6,20.0,-0.39999999999999997,-7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,DEN,NYJ,9.0,16.0,0,0,0,0,0.103061676,-0.103061676,0.103061676,0.4,15.0,0.8,26.8,-0.4,-7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,7,LV,HOU,38.0,20.0,1,0,0,0,12.810566,-12.810566,12.810566,0.2,25.0,0.2,17.2,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,LAC,SEA,23.0,37.0,0,0,0,0,-0.54548264,0.54548264,-0.54548264,0.6,23.4,0.4,25.8,0.19999999999999996,0.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,7,SF,KC,23.0,44.0,0,0,0,0,4.077965,-4.077965,4.077965,0.6,22.4,0.6,27.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,MIA,PIT,16.0,10.0,1,0,0,0,1.9943695,-1.9943695,1.9943695,0.4,22.2,0.2,14.8,0.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,7,NE,CHI,14.0,33.0,0,0,0,0,1.0624123,-1.0624123,1.0624123,0.6,26.8,0.2,14.8,0.39999999999999997,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,TB,BAL,22.0,27.0,0,0,0,0,1.57827,-1.57827,1.57827,0.2,17.0,0.6,23.8,-0.39999999999999997,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,JAX,DEN,17.0,21.0,0,0,0,0,5.40419,-5.40419,5.40419,0.2,21.8,0.2,13.6,0.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,ATL,CAR,37.0,34.0,1,0,0,0,-0.413517,0.413517,-0.413517,0.6,22.0,0.4,16.8,0.19999999999999996,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,DAL,CHI,49.0,29.0,1,0,0,0,5.780983,-5.780983,5.780983,0.8,22.2,0.4,19.4,0.4,8.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,DET,MIA,27.0,31.0,0,0,0,0,1.4628677,-1.4628677,1.4628677,0.2,22.2,0.4,17.0,-0.2,-2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,MIN,ARI,34.0,26.0,1,0,0,0,1.9969635,-1.9969635,1.9969635,0.8,23.2,0.4,21.2,0.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,NO,LV,24.0,0.0,1,0,0,0,-5.9766083,5.9766083,-5.9766083,0.2,27.6,0.4,28.8,-0.2,-6.800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,NYJ,NE,17.0,22.0,0,0,0,0,-2.1664886,2.1664886,-2.1664886,0.8,23.8,0.4,26.2,0.4,3.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,8,PHI,PIT,35.0,13.0,1,0,0,0,9.814144,-9.814144,9.814144,1.0,24.6,0.2,14.0,0.8,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,8,HOU,TEN,10.0,17.0,0,0,0,0,-4.703518,4.703518,-4.703518,0.2,17.2,0.8,19.0,-0.6000000000000001,-3.8000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,8,IND,WAS,16.0,17.0,0,0,0,0,-1.2349396,1.2349396,-1.2349396,0.6,18.6,0.4,14.0,0.19999999999999996,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,8,LA,SF,14.0,31.0,0,0,0,0,-8.565197,8.565197,-8.565197,0.6,18.8,0.4,21.6,0.19999999999999996,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022,8,SEA,NYG,27.0,13.0,1,0,0,0,-0.6364212,0.6364212,-0.6364212,0.6,31.8,0.8,22.0,-0.20000000000000007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,8,BUF,GB,27.0,17.0,1,0,0,0,5.2459297,-5.2459297,5.2459297,0.8,29.0,0.4,18.8,0.4,18.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,CLE,CIN,32.0,13.0,1,0,0,0,-2.5523949,2.5523949,-2.5523949,0.2,22.4,0.8,27.2,-0.6000000000000001,-13.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,HOU,PHI,17.0,29.0,0,0,0,0,-15.184139,15.184139,-15.184139,0.2,17.4,1.0,26.8,-0.8,-17.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,9,ATL,LAC,17.0,20.0,0,0,0,0,-4.1089783,4.1089783,-4.1089783,0.6,24.0,0.6,23.2,0.0,4.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,CHI,MIA,32.0,35.0,0,0,0,0,-1.3194542,1.3194542,-1.3194542,0.2,20.6,0.4,19.0,-0.2,2.3999999999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,CIN,CAR,42.0,21.0,1,0,0,0,9.122242,-9.122242,9.122242,0.6,24.4,0.2,19.2,0.39999999999999997,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,DET,GB,15.0,9.0,1,0,0,0,2.0950203,-2.0950203,2.0950203,0.0,20.4,0.2,19.4,-0.2,-5.3999999999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,JAX,LV,27.0,20.0,1,0,0,0,-2.3624802,2.3624802,-2.3624802,0.0,17.6,0.4,24.2,-0.4,-6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,NE,IND,26.0,3.0,1,0,0,0,0.6106796,-0.6106796,0.6106796,0.6,25.4,0.4,17.8,0.19999999999999996,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,NYJ,BUF,20.0,17.0,1,0,0,0,-7.0373077,7.0373077,-7.0373077,0.8,24.8,0.8,26.2,0.0,-0.8000000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,WAS,MIN,17.0,20.0,0,0,0,0,-2.5652504,2.5652504,-2.5652504,0.6,15.8,1.0,28.6,-0.4,-8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,9,ARI,SEA,21.0,31.0,0,0,0,0,-0.6445198,0.6445198,-0.6445198,0.4,24.0,0.8,32.6,-0.4,-7.3999999999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,9,TB,LA,16.0,13.0,1,0,0,0,4.3440323,-4.3440323,4.3440323,0.2,19.0,0.4,15.4,-0.2,-1.3999999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,KC,TEN,20.0,17.0,1,0,0,0,2.7566223,-2.7566223,2.7566223,0.6,30.4,1.0,21.0,-0.4,-0.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,9,NO,BAL,13.0,27.0,0,0,0,0,1.0952873,-1.0952873,1.0952873,0.4,29.6,0.6,21.8,-0.19999999999999996,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,CAR,ATL,25.0,15.0,1,0,0,0,0.413517,-0.413517,0.413517,0.2,20.2,0.4,22.8,-0.2,-6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,TB,SEA,21.0,16.0,1,0,0,0,-1.627449,1.627449,-1.627449,0.4,16.0,0.8,29.2,-0.4,-11.399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,10,BUF,MIN,30.0,33.0,0,0,0,0,1.6813087,-1.6813087,1.6813087,0.8,25.8,1.0,27.0,-0.19999999999999996,4.000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,10,CHI,DET,30.0,31.0,0,0,0,0,-2.782322,2.782322,-2.782322,0.2,24.6,0.2,18.6,0.0,6.3999999999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,KC,JAX,27.0,17.0,1,0,0,0,-2.9879456,2.9879456,-2.9879456,0.8,31.0,0.2,18.8,0.6000000000000001,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,MIA,CLE,39.0,17.0,1,0,0,0,-3.908928,3.908928,-3.908928,0.6,23.0,0.2,23.0,0.39999999999999997,-1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,NYG,HOU,24.0,16.0,1,0,0,0,9.580811,-9.580811,9.580811,0.8,21.4,0.2,16.8,0.6000000000000001,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,PIT,NO,20.0,10.0,1,0,0,0,-1.4639626,1.4639626,-1.4639626,0.2,13.2,0.4,27.2,-0.2,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022,10,TEN,DEN,17.0,10.0,1,0,0,0,-0.3403778,0.3403778,-0.3403778,0.8,19.6,0.2,15.6,0.6000000000000001,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,LV,IND,20.0,25.0,0,0,0,0,6.313923,-6.313923,6.313923,0.4,23.8,0.4,15.0,0.0,3.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,GB,DAL,31.0,28.0,1,0,0,0,-5.0936813,5.0936813,-5.0936813,0.0,15.8,0.8,27.4,-0.8,-19.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,LA,ARI,17.0,27.0,0,0,0,0,-5.3269615,5.3269615,-5.3269615,0.2,14.0,0.2,23.0,0.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,SF,LAC,22.0,16.0,1,0,0,0,3.1391983,-3.1391983,3.1391983,0.6,25.8,0.8,25.2,-0.20000000000000007,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,PHI,WAS,21.0,32.0,0,0,0,0,7.4525566,-7.4525566,7.4525566,1.0,27.8,0.6,17.2,0.4,10.600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,11,GB,TEN,17.0,27.0,0,0,0,0,2.0286942,-2.0286942,2.0286942,0.2,17.6,0.8,18.2,-0.6000000000000001,-11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,11,ATL,CHI,27.0,24.0,1,0,0,0,-1.754982,1.754982,-1.754982,0.4,22.8,0.2,26.2,0.2,-0.7999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
